book,chapter,verse,text
Јеврејима,11,30,"Вјером падоше зидови јерихонски, када се око њих обилазило седам дана."
Јеврејима,11,31,"Вјером Рава блудница не погибе с невјерницима, јер прими уходе с миром."
Јеврејима,11,32,"И шта још да кажем? Јер ми не би достало времена кад бих стао казивати о Гедеону, Вараку, Самсону, Јефтају, Давиду, Самуилу и о другим пророцима,"
Јеврејима,11,33,"Који вјером побиједише царства, чинише правду, добише обећања, затворише уста лавовима,"
Јеврејима,11,34,"Угасише силу огњену, утекоше од оштрица мача, од немоћних постадоше јаки, бијаху силни у рату, поразише војске туђинске;"
Јеврејима,11,35,"Неке жене примише своје мртве васкрсењем; други пак бијаху мукама уморени не приставши на избављење, да би добили боље васкрсење;"
Јеврејима,11,36,"А други искусише поруге и шибања, па још окове и тамнице;"
Јеврејима,11,37,"Камењем побијени, престругани, измучени, од мача помријеше; потуцаше се у кожусима и козјим кожама у оскудици, у невољама, у патњама;"
Јеврејима,11,38,"Они којих свијет не бијаше достојан, потуцаху се по пустињама и горама и по пештерама и по јамама земаљским."
Јеврејима,11,39,"И сви ови, освједочени у вјери, не добише обећање;"
Јеврејима,11,40,"Зато што је Бог нешто боље предвидјео за нас, да не би они без нас достигли савршенство."
Јеврејима,12,1,"Зато и ми, имајући око себе толики облак свједока, одбацимо свако бреме и гријех који нас лако заводи, и са стрпљењем хитајмо у подвиг који нам предстоји,"
Јеврејима,12,2,"Гледајући на Исуса, Начелника и Савршитеља вјере, који умјесто предстојеће му радости претрпи крст, не марећи за срамоту, и сједе с десне стране Пријестола Божијега."
Јеврејима,12,3,"Помислите, дакле, на Њега, који је од грјешника поднио такво противљење против себе, да не малакшете и не клону душе ваше."
Јеврејима,12,4,"Још се не супротстависте до крви борећи се против гријеха,"
Јеврејима,12,5,"И заборавили сте савјет који вам говори као синовима: Сине мој, не занемаруј карање Господње, нити клони када те он покара."
Јеврејима,12,6,Јер кога љуби Господ онога и кара; и бије свакога сина којега прима.
Јеврејима,12,7,"Ако подносите карање, Бог поступа са вама као са синовима. Јер који је то син којега отац не кара?"
Јеврејима,12,8,"Ако ли сте без карања, које су сви искусили, онда сте копилад а не синови."
Јеврејима,12,9,"Даље, кад су нас наши тјелесни оци карали, ми смо их слушали. Зар се нећемо много више покоравати Оцу духова и живјети?"
Јеврејима,12,10,"Јер они нас караху за мало дана према своме нахођењу, а Он на корист нашу, да будемо заједничари светости његове."
Јеврејима,12,11,"Јер свако карање, док траје, не чини се да је радост, него жалост, али послије даје мирни плод праведности онима који су кроз њега извјежбани."
Јеврејима,12,12,"Зато исправите клонуле руке и ослабљена кољена,"
Јеврејима,12,13,"И поравните стазе за ноге своје, да се оно што је хромо не погорша, него напротив, да се излијечи."
Јеврејима,12,14,"Старајте се да имате мир са свима и светост, без које нико неће видјети Господа;"
Јеврејима,12,15,"Пазећи да ко не остане без благодати Божије; да не би некакав коријен горчине узрастао и направио немир, и њиме се заразили многи;"
Јеврејима,12,16,"Да ко не буде блудник или поганац, као Исав, који за једно јело продаде своје првородство."
Јеврејима,12,17,"Јер знате да је он и касније, кад је хтио да наслиједи благослов, одбачен био, јер не нађе покајање, иако га је са сузама тражио."
Јеврејима,12,18,"Јер нисте приступили гори опипљивој, и огњу разбукталом, и мраку и тами и олуји,"
Јеврејима,12,19,"И звуку трубе, и гласу ријечи, за који они што га чуше мољаху да им се више не говори;"
Јеврејима,12,20,"Јер не могаху поднијети заповијест: Ако се и звијер дотакне те горе, биће каменована."
Јеврејима,12,21,"А призор је тако страшан био, да Мојсеј рече: Престрашен сам и дрхтим,"
Јеврејима,12,22,"Него сте приступили Гори Сионској и Граду Бога живога, Јерусалиму небескоме, миријадама анђела,"
Јеврејима,12,23,"Свечаном сабору и Цркви првородних, записаних на небесима, и Богу Судији свију, и духовима савршених праведника."
Јеврејима,12,24,"И Исусу, Посреднику Новог Завјета, и крви очишћења, која боље говори неголи Авељева."
Јеврејима,12,25,"Гледајте да не одбаците Онога који говори. Јер, кад не избјегоше казну они што одбацише онога који пророковаше на земљи, а камоли ми ако се одвратимо од Онога са небеса,"
Јеврејима,12,26,"Чији глас онда потресе земљу, а сад обећа говорећи: Још једном ја ћу потрести не само земљу него и небо."
Јеврејима,12,27,"А ово ""још једном"" показује промјену онога што се колеба, као створеног, да би остало оно што се не колеба."
Јеврејима,12,28,"Зато, примајући Царство непоколебиво, да имамо благодат и њоме да служимо угодно Богу са поштовањем и страхом."
Јеврејима,12,29,Јер Бог наш је огањ који спаљује.
Јеврејима,13,1,Братољубље нека остане.
Јеврејима,13,2,"Гостољубље не заборављајте, јер из гостољубља неки и не знајући примише анђеле."
Јеврејима,13,3,"Сјећајте се сужања као да сте с њима оковани, и оних који се злопате, јер сте и сами у тијелу."
Јеврејима,13,4,Брак нека буде у свему частан и постеља брачна чиста: а блудницима и прељубницима судиће Бог.
Јеврејима,13,5,"Не будите среброљубиви, будите задовољни оним што имате, јер је Он рекао: Нећу те оставити нити ћу од тебе одступити."
Јеврејима,13,6,"Тако да можемо смјело говорити: Господ је мој помоћник, и нећу се бојати; шта ми може учинити човјек?"
Јеврејима,13,7,"Сјећајте се својих старјешина, који вам проповиједаше ријеч Божију; гледајући на свршетак њихова живота, угледајте се на вјеру њихову."
Јеврејима,13,8,Исус Христос је исти јуче и данас и у вијекове.
Јеврејима,13,9,"Не дајте се завести различитим и туђим учењима, јер је добро утврђивати срце благодаћу а не јелима, од којих не имаше користи они који су у њима уживали."
Јеврејима,13,10,Ми имамо жртвеник од којега немају права да једу они који служе скинији.
Јеврејима,13,11,"Јер тјелеса оних животиња, чију крв за гријехе уноси првосвештеник у светињу, спаљују се ван станишта."
Јеврејима,13,12,"Зато и Исус, да би осветио народ крвљу својом, пострада изван града."
Јеврејима,13,13,"Дакле, изиђимо к Њему изван станишта, поругу његову носећи."
Јеврејима,13,14,"Јер овдје немамо постојана града, него тражимо онај који ће доћи."
Јеврејима,13,15,"Кроз Њега, дакле, непрестано да приносимо Богу жртву хвале, то јест, плод усана које исповједају Име његово."
Јеврејима,13,16,А доброчинство и заједништво не заборављајте; јер се таквим жртвама угађа Богу.
Јеврејима,13,17,"Слушајте старјешине своје и повинујте им се, јер они бдију над душама вашим, пошто ће одговарати за њих, да би то с радошћу чинили а не са уздисањем, јер вам ово не би било од користи."
Јеврејима,13,18,"Молите се Богу за нас. Јер смо увјерени да имамо добру савјест, желећи да се у свему добро владамо."
Јеврејима,13,19,"А молим да чините ово још више, да бих вам се што прије вратио."
Јеврејима,13,20,"А Бог мира, који подиже из мртвих великога Пастира оваца, крвљу Завјета вјечнога, Господа нашега Исуса Христа,"
Јеврејима,13,21,"Нека вас усаврши у свакоме дјелу доброме, да вршите вољу његову, творећи у вама оно што му је угодно, кроз Исуса Христа, којему слава у вијекове вијекова. Амин."
Јеврејима,13,22,"Молим вас пак, браћо, примите ову ријеч утјехе, јер вам укратко и написах."
Јеврејима,13,23,"Знајте да је брат наш Тимотеј ослобођен, са којим ћу вас, ако ускоро дође, видјети."
Јеврејима,13,24,Поздравите све старјешине своје и све свете. Поздрављају вас браћа из Италије.
Јеврејима,13,25,Благодат са свима вама. Амин.
Јаковљева,1,1,"Јаков, слуга Бога и Господа Исуса Христа, поздравља дванаест племена расијаних по свијету."
Јаковљева,1,2,"Сваку радост имајте, браћо моја, када паднете у различна искушења,"
Јаковљева,1,3,Знајући да кушање ваше вјере гради трпљење:
Јаковљева,1,4,"А трпљење нека усавршује дјело, да будете савршени и потпуни без икаквог недостатка."
Јаковљева,1,5,"Ако ли коме од вас недостаје мудрости, нека иште од Бога који свима даје једноставно и без карања, и даће му се."
Јаковљева,1,6,"Али нека иште с вјером, не сумњајући ништа; јер који сумња он је као морски вал што га вјетар подиже и витла."
Јаковљева,1,7,Јер такав човјек нека не мисли да ће примити што од Господа.
Јаковљева,1,8,Двоједушан човјек непостојан је у свима путевима својим.
Јаковљева,1,9,А понизни брат нека се хвали висином својом;
Јаковљева,1,10,"А богаташ својом понизношћу, јер ће проћи као цвијет травни."
Јаковљева,1,11,"Јер огрија сунце са жегом, и осуши траву, и цвијет њезин отпаде, и красота лица њезина пропаде; тако ће и богаташ на путевима својима увенути."
Јаковљева,1,12,"Блажен је човјек који претрпи искушење, јер кад буде опробан примиће вијенац живота, који Господ обећа онима који га љубе."
Јаковљева,1,13,"Ниједан кад је кушан да не говори: Бог ме куша; јер Бог је непријемчив за кушање злом, и Он не искушава никога,"
Јаковљева,1,14,"Него свакога искушава сопствена жеља, која га мами и вара."
Јаковљева,1,15,Тада жеља затрудњевши рађа гријех. а гријех учињен рађа смрт.
Јаковљева,1,16,"Не варајте се, драга браћо моја."
Јаковљева,1,17,"Сваки дар добри и сваки поклон савршени одозго је, силази од Оца свјетлости, у којега нема измјенљивости ни сјенке промјене."
Јаковљева,1,18,"Јер нас је драговољно родио ријечју истине, да будемо као првина од његових створења."
Јаковљева,1,19,"Зато, драга браћо моја, нека буде сваки човјек брз чути а спор говорити и спор гњевити се;"
Јаковљева,1,20,Јер гњев човјеков не твори правду Божију.
Јаковљева,1,21,"Зато одбаците сваку нечистоту и остатак злобе, и с кротошћу примите усађену ријеч која може спасити душе ваше."
Јаковљева,1,22,"Будите пак творци ријечи, а не само слушаоци, варајући сами себе."
Јаковљева,1,23,"Јер ако ко слуша ријеч а не твори, он је сличан човјеку који гледа лице тијела својега у огледалу;"
Јаковљева,1,24,"Јер се огледа, па отиде, и одмах заборави какав бјеше."
Јаковљева,1,25,"Али ко проникне у савршени закон слободе и остане у њему, и не постане забораван слушалац него творац дјела, тај ће бити блажен у дјелању својему."
Јаковљева,1,26,"Ако ко од вас мисли да је побожан. а не зауздава језика својега, него вара срце своје, његова је побожност узалуд."
Јаковљева,1,27,"Побожност чиста и непорочна пред Богом и Оцем јесте ова: посјећивати сироте и удовице у невољи њиховој, и чувати себе неопогањена од свијета."
Јаковљева,2,1,"Браћо моја, не гледајући ко је ко, имајте вјеру у нашега Господа славе Исуса Христа."
Јаковљева,2,2,"Јер ако дође на сабрање ваше човјек са златним прстеном и у свијетлој хаљини, а дође и сиромах у биједној хаљини,"
Јаковљева,2,3,"И погледате на онога у свијетлој хаљини, и речете му: Ти сједи овдје лијепо, а сиромаху: Ти стани ондје, или сједи овдје ниже подножја мојега;"
Јаковљева,2,4,Зар тиме не учинисте разлику у себи и постадосте судије са злим помислима?
Јаковљева,2,5,"Чујте, драга браћо моја, не изабра ли Бог сиромахе овога свијета да буду богати вјером, и насљедници Царства које обећа онима који Њега љубе?"
Јаковљева,2,6,А ви понизисте сиромаха. Нису ли богаташи ти који вас угњетавају и зар вас они не вуку на судове?
Јаковљева,2,7,Не хуле ли они на добро Име којим сте названи?
Јаковљева,2,8,"Но, ако ви закон царски извршујете по Писму: Љуби ближњега својега као самог себе, добро чините;"
Јаковљева,2,9,"Ако ли гледате ко је ко, гријех чините, и закон вас кара као преступнике."
Јаковљева,2,10,"Јер који сав закон одржи а сагријеши у једноме, крив је за све."
Јаковљева,2,11,"Јер Онај који је рекао: Не чини прељубе! рекао је и: Не убиј! Ако, дакле, не учиниш прељубу а убијеш, постао си преступник закона."
Јаковљева,2,12,Тако говорите и тако творите као они који ће законом слободе бити суђени;
Јаковљева,2,13,Јер ће ономе бити суд без милости који не чини милости; а милост слави побједу над судом.
Јаковљева,2,14,"Каква је корист, браћо моја, ако ко рече да има вјеру а дјела нема? Зар га може вјера спасти?"
Јаковљева,2,15,"Ако ли брат или сестра голи буду, и оскудијевају у свакодневној храни,"
Јаковљева,2,16,"И рече им који од вас: Идите с миром, гријте се, и наситите се, а не дате им што је потребно за тијело, каква је корист?"
Јаковљева,2,17,"Тако и вјера, ако нема дјела, мртва је сама по себи."
Јаковљева,2,18,"Но неко ће рећи: Ти имаш вјеру, а ја имам дјела. Покажи ми вјеру твоју без дјела твојих, а ја ћу теби показати вјеру моју из дјела мојих."
Јаковљева,2,19,"Ти вјерујеш да је један Бог; добро чиниш; и ђаволи вјерују, и дрхте."
Јаковљева,2,20,"Али хоћеш ли да знаш, о човјече сујетни, да је вјера без дјела мртва?"
Јаковљева,2,21,"Авраам, отац наш, не оправда ли се дјелима кад принесе Исака сина својега на жртвеник?"
Јаковљева,2,22,"Видиш ли како је вјера садјејствовала дјелима његовим, и кроз дјела усавршила се вјера?"
Јаковљева,2,23,"И испуни се Писмо које говори: Авраам повјерова Богу, и прими му се у правду, и пријатељ Божији назва се."
Јаковљева,2,24,"Видите ли, дакле, да се дјелима оправдава човјек, а не само вјером?"
Јаковљева,2,25,"А слично и Рава блудница не оправда ли се дјелима када прими уходе, и изведе их другим путем?"
Јаковљева,2,26,"Јер као што је тијело без духа мртво, тако је и вјера без дјела мртва."
Јаковљева,3,1,"Браћо моја, не будите многи учитељи, знајући да ћемо већма бити осуђени,"
Јаковљева,3,2,"Јер сви много гријешимо. Ако неко у ријечи не гријеши, тај је савршен човјек, моћан је зауздати и све тијело."
Јаковљева,3,3,"Гле, коњима стављамо узде у уста да нам се покоравају, и све тијело њихово окрећемо."
Јаковљева,3,4,"Ето и лађе, иако су велике и силни их вјетрови гоне, окрећу се малим кормилом онамо куда хоће онај који управља."
Јаковљева,3,5,"Тако је и језик мали уд, а хвали се да је велики. Гле, малена ватра, како велике ствари запали!"
Јаковљева,3,6,"И језик је ватра, свијет неправде. Тако се и језик налази међу нашим удима, прљајући све тијело, и палећи ток живота нашега, и запаљујући се од пакла."
Јаковљева,3,7,"Јер сваки род звјериња и птица, и гмизаваца и риба, припитомљава се и припитомио се роду човјечијему,"
Јаковљева,3,8,"А језик нико од људи не може укротити; то немирно зло, пуно отрова смртоноснога."
Јаковљева,3,9,"Њиме благосиљамо Бога и Оца, и њиме проклињемо људе створене по подобију Божију."
Јаковљева,3,10,"Из истих уста излази благослов и клетва. Не ваља, браћо моја, да ово тако бива."
Јаковљева,3,11,Зар може из истог извора тећи слатко и горко?
Јаковљева,3,12,"Може ли, браћо моја, смоква маслине рађати или винова лоза смокве? Тако ниједан извор не даје слану и слатку воду."
Јаковљева,3,13,Ко је међу вама мудар и разуман? Нека покаже од доброг понашања дјела своја у мудрој кротости.
Јаковљева,3,14,"Ако ли имате горку завист и свадљивост у срцима својим, не хвалите се и не лажите против истине."
Јаковљева,3,15,"Ово није она мудрост што силази одозго него земаљска, чулна, демонска."
Јаковљева,3,16,"Јер гдје је завист и свађа, ондје је неслога и свака зла ствар."
Јаковљева,3,17,"А мудрост која је одозго, прво је чиста, потом мирна, кротка, послушна, пуна милости и добрих плодова, непристрасна, и нелицемјерна."
Јаковљева,3,18,А плод правде у миру сије се онима који мир граде.
Јаковљева,4,1,"Откуда ратови и борбе међу вама? Не отуда ли, од сладострашћа ваших, која се боре у вашим удима?"
Јаковљева,4,2,"Желите и немате; убијате и завидите, и не можете да добијете; борите се и војујете, и немате, јер не иштете."
Јаковљева,4,3,"Иштете, и не примате, јер погрешно иштете, да на уживања ваша трошите."
Јаковљева,4,4,"Прељубници и прељубнице, не знате ли да је пријатељство према свијету непријатељство према Богу? Јер који хоће свијету пријатељ да буде, непријатељ Божији постаје."
Јаковљева,4,5,"Или мислите да Писмо узалуд говори: Са суревњивошћу чезне за духом, којега усели у нас?"
Јаковљева,4,6,"А даје већу благодат; стога каже: Бог се противи гордима, а смиренима даје благодат."
Јаковљева,4,7,"Покорите се, дакле, Богу, а успротивите се ђаволу, и побјећи ће од вас."
Јаковљева,4,8,"Приближите се Богу, и Он ће се приближити вама. Очистите руке, грјешници, поправите срца ваша, дводушни."
Јаковљева,4,9,"Трпите и тугујте и плачите: смијех ваш нека се претвори у плач, и радост у жалост."
Јаковљева,4,10,"Понизите се пред Господом, и уздигнуће вас."
Јаковљева,4,11,"Не оговарајте један другога, браћо; јер ко оговара брата или осуђује брата својега, оговара закон и осуђује закон, а ако закон осуђујеш, ниси вршилац закона него судија."
Јаковљева,4,12,"Један је Законодавац и Судија, који може спасти и погубити. А ко си ти што другога осуђујеш?"
Јаковљева,4,13,"Слушајте сад ви који говорите: Данас или сутра поћи ћемо у овај или онај град, и боравићемо ондје једну годину, и трговаћемо и зарадићемо;"
Јаковљева,4,14,"Ви који не знате шта ће бити сутра. Јер шта је живот ваш? Он је пара, која се за мало покаже, а потом је нестане."
Јаковљева,4,15,"Умјесто да говорите: Ако Господ хоће, и живи будемо, учинићемо ово или оно."
Јаковљева,4,16,А сад се хвалите својом надменошћу. Свака таква хвала је зла.
Јаковљева,4,17,"Онај, дакле, који зна добро чинити а не чини, гријех му је."
Јаковљева,5,1,"Ходите сад богаташи, плачите и ридајте због невоља својих које долазе."
Јаковљева,5,2,"Богатство ваше иструну, а одијело ваше поједоше мољци;"
Јаковљева,5,3,"Злато ваше и сребро зарђа, и рђа њихова биће свједочанство против вас, и изјешће тијела ваша, као огањ. Нагомиласте благо у посљедње дане."
Јаковљева,5,4,"Гле, вапије плата радника који су пожњели њиве ваше, коју сте им закинули; и вапаји жетелаца дођоше до ушију Господа Саваота."
Јаковљева,5,5,"Наслађивасте се на земљи, и живјесте раскалашно; ухранисте срца ваша, као на дан заклања."
Јаковљева,5,6,"Осудисте, убисте праведника, и он вам се не успротиви."
Јаковљева,5,7,"Трпите, дакле, браћо моја, до доласка Господњега. Гле, ратар ишчекује драгоцјени плод земље, стрпљиво га чекајући док не прими дажд рани и позни."
Јаковљева,5,8,"Будите, дакле, и ви стрпљиви, утврдите срца ваша, јер се долазак Господњи приближи."
Јаковљева,5,9,"Не јадикујте један на другога, браћо, да не будете осуђени: гле, Судија стоји пред вратима."
Јаковљева,5,10,"За углед страдања и дуготрпљења, браћо моја, узмите пророке који говорише у име Господње."
Јаковљева,5,11,"Ето, ми називамо блаженим оне који претрпјеше. Трпљење Јова чусте и крај његов од Господа видјесте, јер је Господ многомилостив и сажаљив."
Јаковљева,5,12,"А прије свега, браћо моја, не куните се ни небом ни земљом, нити другом каквом заклетвом; нека ваше да буде да, а не, не; да не паднете под осуду."
Јаковљева,5,13,Злопати ли се ко међу вама? Нека се моли Богу. Је ли ко весео? Нека пјева Богу.
Јаковљева,5,14,"Болује ли ко међу вама? Нека дозове презвитере црквене, и нека се моле над њим, помазавши га уљем у име Господње."
Јаковљева,5,15,"И молитва вјере ће спасти болесника, и подигнуће га Господ; и ако је гријехе учинио, опростиће му се."
Јаковљева,5,16,"Исповиједајте пак једни другима сагрјешења, и молите се Богу једни за друге, да оздравите. Много је моћна усрдна молитва праведника."
Јаковљева,5,17,"Илија бјеше човјек исто као и ми, и молитвом помоли се Богу да не буде дажда, и не удари дажд на земљи за три године и шест мјесеци."
Јаковљева,5,18,"И опет се помоли, и небо даде кишу, и земља изнесе род свој."
Јаковљева,5,19,"Браћо, ако ко од вас залута са пута истине, па га неко врати,"
Јаковљева,5,20,"Нека зна да ће онај који обрати грјешника са пута заблуде његове, спасти душу од смрти, и покрити мноштво гријехова."
1. Петрова,1,1,"Петар, апостол Исуса Христа, изабранима који странствују у расијању по Понту, Галатији, Кападокији, Азији и Витинији:"
1. Петрова,1,2,"По предзнању Бога Оца, освећењем Духа за послушање и кропљење крвљу Исуса Христа: Благодат и мир да вам се умножи."
1. Петрова,1,3,"Благословен Бог и Отац Господа нашега Исуса Христа, који нас по великој милости својој препороди за живу наду васкрсењем Исуса Христа из мртвих,"
1. Петрова,1,4,"За насљедство непропадљиво и неокаљано и неувенљиво, које је сачувано на небесима за вас,"
1. Петрова,1,5,"Силом Божијом чуване кроз вјеру на спасење, спремљено да се открије у посљедње вријеме;"
1. Петрова,1,6,"У њему се радујте, иако сте сада мало, ако треба, ожалошћени различитим искушењима,"
1. Петрова,1,7,"Да се вриједност ваше вјере, драгоцјенија од злата пропадљивога, но огњем испитиванога, нађе на хвалу и част и славу, када се јави Исус Христос;"
1. Петрова,1,8,"Којега не видјевши љубите, и Њега сад не гледајући но вјерујући, радујете се радошћу неисказаном и прослављеном,"
1. Петрова,1,9,Примајући крај вјере своје: спасење душа.
1. Петрова,1,10,"О којем спасењу испитиваше и истраживаше пророци, који прорицаше о вама подареној благодати;"
1. Петрова,1,11,"Испитујући у које или какво вријеме јављаше Дух Христов који бјеше у њима, унапријед свједочећи за Христова страдања и за славе послије тога."
1. Петрова,1,12,"Њима се откри да не себи, него вама служаху у оном што вам се сад јави преко оних који вам проповједаше јеванђеље Духом Светим посланим с неба, у што анђели желе завирити."
1. Петрова,1,13,"Зато опасавши бедра разума својега, будите трезвени, сасвим се надајте благодати која ће вам се донијети откривењем Исуса Христа."
1. Петрова,1,14,"Као чеда послушности не поводите се за пређашњим жељама из времена вашега незнања,"
1. Петрова,1,15,"Него по Светоме који вас је позвао, будите и сами свети у свему живљењу."
1. Петрова,1,16,"Јер је написано: Будите свети, јер сам ја свет."
1. Петрова,1,17,"И ако зовете Оцем онога који, не гледајући ко је ко, суди свакоме по дјелу, проводите у страху вријеме вашега странствовања,"
1. Петрова,1,18,"Знајући да се пропадљивим сребром или златом не искуписте из својега сујетнога живљења, од отаца вам преданога,"
1. Петрова,1,19,"Него часном крвљу Христа, као Јагњета непорочног и безазленог,"
1. Петрова,1,20,"Предвиђеног још прије постања свијета, а јављеног у посљедња времена ради вас,"
1. Петрова,1,21,"Који кроз њега вјерујете у Бога који га подиже из мртвих, и даде му славу, тако да ваша вјера и надање буду у Бога."
1. Петрова,1,22,"Душе своје очистивши Духом у послушању истине за братољубље нелицемјерно, од чиста срца љубите једни друге искрено,"
1. Петрова,1,23,"Препорођени не од сјемена трулежног него нетрулежног, ријечју живога Бога која остаје увијек."
1. Петрова,1,24,"Јер је свако тијело као трава, и свака слава човјечија као цвијет травни: осуши се трава, и цвијет њезин отпаде;"
1. Петрова,1,25,Али ријеч Господња остаје увијек. А то је та ријеч која је вама благовијештена.
1. Петрова,2,1,"Одбацивши, дакле, сваку злобу и свако лукавство и лицемјерје, и завист и сва оговарања,"
1. Петрова,2,2,"Жарко желите разумнога и правога млијека, као новорођена дјеца, да о њему узрастете за спасење,"
1. Петрова,2,3,Ако већ окусисте да је благ Господ.
1. Петрова,2,4,"Приступајући Њему, Камену живом, од људи одбаченом, али од Бога изабраном, драгоцјеном,"
1. Петрова,2,5,"И ви сами као живо камење зидајте се у дом духовни, свештенство свето, да бисте приносили жртве духовне, благопријатне Богу, кроз Исуса Христа."
1. Петрова,2,6,"Јер стоји у Писму: Ево полажем у Сиону Камен крајеугаони, изабрани, драгоцјени; и ко у њега вјерује неће се постидјети."
1. Петрова,2,7,"Вама је, дакле, који вјерујете част; а онима који се противе, камен који одбацише зидари он постаде глава од угла, и би Камен спотицања и Стијена саблазни;"
1. Петрова,2,8,"Који се и спотичу о њега противећи се ријечи, на што су и опредијељени."
1. Петрова,2,9,"А ви сте род изабрани, царско свештенство, народ свети, народ задобијен, да објавите врлине Онога који вас дозва из таме на чудесну свјетлост своју;"
1. Петрова,2,10,"Који некад не бијасте народ, а сада сте народ Божији; који не бијасте помиловани, а сада сте помиловани."
1. Петрова,2,11,"Љубљени, молим вас као путнике и странце, да се чувате од тјелесних жеља, које војују на душу."
1. Петрова,2,12,"Владајте се добро међу незнабошцима, да би за оно за што вас опадају као злочинце, видјевши ваша добра дјела, славили Бога у дан похођења."
1. Петрова,2,13,"Будите, дакле, покорни сваком реду људском, Господа ради: ако цару, као господару;"
1. Петрова,2,14,"Ако ли намјесницима, као његовим посланицима за осуду злочинцима, а за похвалу онима који добро чине."
1. Петрова,2,15,Јер је тако воља Божија да добро чинећи ућуткујете незнање безумних људи;
1. Петрова,2,16,"Као слободни, а не као они који користе слободу за прикривање злобе, него као слуге Божије."
1. Петрова,2,17,"Свакога поштујте, братство љубите, Бога се бојте, цара поштујте."
1. Петрова,2,18,"Слуге, будите покорни са сваким страхом господарима, не само добрима и благима него и грубима."
1. Петрова,2,19,"Јер то је благодат, ако неко подноси жалости по савјести ради Бога, страдајући неправедно."
1. Петрова,2,20,"Јер каква је похвала ако гријешите па кажњавани, подносите? Него ако добро чините па подносите страдања, то је угодно пред Богом."
1. Петрова,2,21,"Јер сте на то и позвани,"
1. Петрова,2,22,"Он гријеха не учини, нити се нађе пријевара у устима његовим;"
1. Петрова,2,23,"Он вријеђан, не узвраћаше увредом; страдајући не пријећаше, него је препустио Ономе који праведно суди."
1. Петрова,2,24,"Он гријехе наше сам изнесе на тијелу својем на дрво, да за гријехе умремо, и за правду живимо, јер се његовом раном исцијелисте."
1. Петрова,2,25,"Јер бијасте као изгубљене овце, али сада се вратисте Пастиру и Епископу душа ваших."
1. Петрова,3,1,"Исто тако и ви, жене, будите покорне својим мужевима, да ако неки не вјерују ријечи, онда понашањем жена и без ријечи буду придобијени,"
1. Петрова,3,2,Када виде чедно понашање ваше са страхом.
1. Петрова,3,3,Ваше украшавање да не буде споља: у плетењу косе и у кићењу златом или у облачењу хаљина;
1. Петрова,3,4,"Него у скривеноме човјеку срца, у непропадљивости кроткога и тихога духа, што је пред Богом драгоцјено."
1. Петрова,3,5,Јер тако некад украшаваху себе и свете жене које се уздаху у Бога и покораваху се својим мужевима.
1. Петрова,3,6,"Као што Сара бјеше послушна Аврааму, називајући га господарем; њезине кћери постадосте, чинећи добро, и не бојећи се никаква страха."
